file,folder,time_s,channel,members,n_channels,score,polarity,prominence,l1_sharpness
S01_009_EEG_01.edf,,59.008,O2,F8@58.908:48.1;FP1@58.908:42.5;P3@58.912:33.6;P4@58.960:45.8;PZ@58.988:39.8;F7@58.992:37.5;T7@58.992:27.6;O2@59.008:70.4;P8@59.016:54.5;F4@59.044:28.8;F3@59.048:45.5;FZ@59.048:37.9;C4@59.088:31.3;P7@59.108:32.9;T8@59.120:28.3;F8@59.124:35.8;FP2@59.132:41.5;O1@59.132:55.7;FP1@59.136:52.1;P4@59.136:48.5;CZ@59.152:32.5;P3@59.160:36.9;PZ@59.160:42.7;T7@59.176:29.2;FZ@59.204:33.4;C3@59.220:32.3;O2@59.224:58.7;P8@59.224:46.7;F3@59.228:43.9;F7@59.260:42.0,19,0.252781,1,16.046,13.0763
S01_009_EEG_01.edf,,59.396,C4,P4@59.340:48.9;PZ@59.344:28.2;CZ@59.352:30.3;T7@59.352:36.9;FZ@59.356:30.0;F4@59.360:32.1;P3@59.364:25.3;F3@59.380:38.3;O1@59.380:39.9;P8@59.380:31.2;P7@59.384:36.0;C4@59.396:53.9;FP1@59.404:43.9;F8@59.428:34.0;FP2@59.448:31.8;O2@59.460:48.6,16,0.139468,-1,11.9782,10.3752
S01_009_EEG_01.edf,,59.576,O1,P8@59.560:31.2;O1@59.576:34.2;F3@59.580:29.7;FZ@59.584:17.0;P3@59.596:31.5,5,0.000649,1,13.3125,7.8675
S01_009_EEG_01.edf,,59.696,P4,PZ@59.692:22.2;FP1@59.696:18.3;P4@59.696:23.5,3,0.012776,1,11.7062,7.1485
S01_009_EEG_01.edf,,59.816,C4,CZ@59.780:20.7;P7@59.812:24.2;C4@59.816:27.6;T7@59.816:25.1;F7@59.820:24.1;T8@59.848:24.6,6,0.039943,-1,11.9782,9.5071
S01_009_EEG_01.edf,,59.984,C4,P4@59.960:25.7;C4@59.984:26.3,2,0.040859,-1,11.9782,7.2835
S01_009_EEG_01.edf,,60.028,O1,O1@60.028:21.4;P3@60.032:21.1,2,0.048358,1,11.3038,6.0358
S01_009_EEG_01.edf,,60.12,FP2,CZ@60.088:20.6;F3@60.088:22.6;F4@60.116:24.9;FZ@60.116:25.6;P7@60.116:22.7;FP2@60.120:29.5;C3@60.148:19.6,7,0.151355,-1,9.1088,8.986
S01_009_EEG_01.edf,,60.2,P3,O1@60.200:31.0;P3@60.200:33.2;PZ@60.204:21.5,3,0.080517,-1,11.4869,6.7166
S01_009_EEG_01.edf,,60.38,P8,FP2@60.280:26.5;F8@60.300:22.9;C4@60.320:25.3;T8@60.320:40.4;C3@60.324:26.7;P7@60.328:28.6;F4@60.352:34.5;T7@60.356:36.1;F7@60.360:27.6;O2@60.372:29.0;P4@60.372:29.5;FZ@60.376:31.7;P8@60.380:41.1;CZ@60.384:28.3;FP1@60.388:29.0;PZ@60.388:25.0;P3@60.408:33.1,17,0.156194,1,10.1509,10.8028
S01_009_EEG_01.edf,,60.496,T8,F3@60.464:26.8;T8@60.496:42.1;C3@60.540:42.0;F4@60.540:36.7;F7@60.540:40.1;T7@60.540:36.3;P4@60.544:28.7;FZ@60.572:31.7,8,0.099317,1,12.1044,9.6516
S01_009_EEG_01.edf,,60.728,P3,FP2@60.724:15.8;P3@60.728:26.8,2,0.183528,-1,11.4869,7.7464
S01_009_EEG_01.edf,,60.924,P3,C4@60.900:18.8;O1@60.924:29.4;P3@60.924:33.3;PZ@60.924:24.8;FP2@60.928:25.5;T8@60.928:24.4;F4@60.932:24.3;F8@60.956:31.2,8,0.054432,1,11.4869,11.5549
S01_009_EEG_01.edf,,61.016,P7,T7@60.996:24.6;F7@61.000:23.7;FP1@61.004:27.1;FZ@61.012:15.7;P7@61.016:28.8,5,0.054727,1,7.7294,7.5094
S01_009_EEG_01.edf,,61.14,F8,F8@61.140:33.4;FP2@61.140:28.4;C3@61.164:20.3;F4@61.164:17.6;P3@61.164:28.6;T8@61.164:24.6;C4@61.168:14.7,7,0.465131,-1,16.1459,7.408
S01_009_EEG_01.edf,,61.328,P4,PZ@61.324:19.2;P4@61.328:26.0,2,0.119554,1,7.1117,7.4699
S01_009_EEG_01.edf,,61.636,P7,FP1@61.628:21.5;F3@61.632:17.3;FZ@61.632:15.1;P7@61.636:24.7;T7@61.644:22.2;F7@61.648:17.9;P4@61.648:18.3;PZ@61.648:16.5;CZ@61.664:16.0,9,0.026121,1,7.6342,9.0745
S01_009_EEG_01.edf,,62.252,P3,PZ@62.220:20.7;P3@62.252:20.9,2,0.145914,-1,6.2497,6.3151
S01_009_EEG_01.edf,,63.156,F8,F8@63.156:35.5;FP2@63.160:32.5;CZ@63.180:26.6;PZ@63.184:25.8,4,0.157926,-1,10.3045,6.0017
S01_009_EEG_01.edf,,63.532,FZ,F4@63.532:17.0;FZ@63.532:17.0,2,0.246328,1,6.0126,8.3202
S01_009_EEG_01.edf,,63.736,PZ,CZ@63.708:14.9;PZ@63.736:19.1,2,0.035396,1,6.6676,9.1515
S01_009_EEG_01.edf,,63.824,T8,P7@63.816:20.4;C3@63.820:23.5;C4@63.820:19.2;F8@63.820:28.6;FP2@63.820:22.5;F4@63.824:22.2;T8@63.824:29.6,7,0.167952,-1,8.0494,7.6591
S01_009_EEG_01.edf,,64.128,T8,P8@64.128:17.1;T8@64.128:20.0,2,0.07445,-1,8.0494,6.0125
S01_009_EEG_01.edf,,64.188,P3,FZ@64.184:21.1;O1@64.184:21.4;C3@64.188:34.2;F4@64.188:23.4;FP2@64.188:26.0;P3@64.188:38.7;P7@64.192:28.9;T7@64.192:21.8,8,0.504583,1,11.0627,9.0332
S01_009_EEG_01.edf,,64.34,C4,P4@64.312:22.2;C4@64.340:24.5,2,0.129535,1,6.7148,7.8339
S01_009_EEG_01.edf,,64.344,P3,C3@64.340:35.0;P8@64.340:33.7;F8@64.344:26.8;FP2@64.344:31.1;O1@64.344:24.8;P3@64.344:47.4;CZ@64.368:23.1;T8@64.368:28.7;PZ@64.372:24.9,9,0.632961,1,11.0627,14.7695
S01_009_EEG_01.edf,,64.428,F4,F4@64.428:21.9;FZ@64.432:15.8,2,0.231664,-1,6.896,8.2406
S01_009_EEG_01.edf,,64.788,P3,P3@64.788:20.0;F4@64.792:18.1;C3@64.832:18.1,3,0.004973,1,11.0627,7.2402
S01_009_EEG_01.edf,,65.096,T7,C3@65.088:15.9;T7@65.096:19.7,2,0.121929,1,7.4416,6.0551
S01_009_EEG_01.edf,,65.388,P3,C3@65.388:17.8;P3@65.388:22.0,2,0.14771,-1,7.3666,7.1986
S01_009_EEG_01.edf,,65.412,CZ,FP1@65.392:20.4;CZ@65.412:21.4;PZ@65.416:18.5,3,0.105801,1,5.957,7.7916
S01_009_EEG_01.edf,,65.724,P8,F4@65.700:28.7;CZ@65.724:16.3;FZ@65.724:29.4;P8@65.724:33.6,4,0.391421,-1,8.1524,6.8563
S01_009_EEG_01.edf,,65.768,C4,C4@65.768:22.9;P4@65.768:22.8,2,0.207624,1,8.1763,7.0346
S01_009_EEG_01.edf,,65.984,P4,P4@65.984:32.5;T7@65.988:24.3;P8@66.012:32.2;O2@66.016:30.9,4,0.197338,-1,9.1702,6.0712
S01_009_EEG_01.edf,,66.136,P4,C4@66.136:30.6;F7@66.136:32.8;FP1@66.136:25.6;P4@66.136:36.8;F3@66.140:22.1;T8@66.148:27.3;O2@66.168:30.5;PZ@66.184:16.4;C3@66.228:22.9;P3@66.232:25.9;T7@66.256:27.1,11,0.113382,-1,9.1702,10.4025
S01_009_EEG_01.edf,,66.348,P4,C4@66.344:30.3;P4@66.348:32.8,2,0.295415,1,9.1702,6.6461
S01_009_EEG_01.edf,,66.408,F8,F8@66.408:32.0;CZ@66.432:21.4;FP2@66.432:30.2;PZ@66.436:21.7,4,0.048631,1,16.8801,9.2647
S01_009_EEG_01.edf,,66.428,P8,P8@66.428:20.7;P3@66.432:20.3;T8@66.432:18.7,3,0.046467,-1,8.1524,7.1361
S01_009_EEG_01.edf,,66.684,P8,C3@66.684:17.6;P8@66.684:21.1,2,0.032475,-1,7.4824,6.4637
S01_009_EEG_01.edf,,66.884,P8,F3@66.880:17.9;P8@66.884:20.8;FZ@66.900:17.4,3,0.094136,-1,7.4824,6.7212
S01_009_EEG_01.edf,,66.9,P4,P4@66.900:22.0;C4@66.904:19.0,2,0.030658,1,9.1702,8.4082
S01_009_EEG_01.edf,,66.96,P3,P3@66.960:19.2;PZ@66.984:16.2,2,0.123889,-1,7.4931,6.1758
S01_009_EEG_01.edf,,67.26,P7,CZ@67.256:22.3;FZ@67.260:18.5;P7@67.260:35.0;F4@67.264:21.6;P8@67.288:24.6,5,0.083993,-1,8.5796,7.3938
S01_009_EEG_01.edf,,67.604,P3,C3@67.604:25.2;P3@67.604:28.5,2,0.116547,-1,6.8749,7.0951
S01_009_EEG_01.edf,,68.24,F8,FP2@68.236:22.9;F8@68.240:24.5,2,0.18881,1,13.8109,6.6918
S01_009_EEG_01.edf,,68.3,F4,C3@68.296:16.3;F4@68.300:21.8;P3@68.320:21.5,3,0.270677,-1,6.4905,7.9192
S01_009_EEG_01.edf,,68.4,P8,P8@68.400:31.1;CZ@68.432:22.9,2,0.083138,-1,7.3164,6.6167
S01_009_EEG_01.edf,,68.724,FP2,P4@68.720:21.9;FP1@68.724:22.3;FP2@68.724:22.7;C4@68.740:21.3,4,0.229286,-1,9.2935,7.0804
S01_009_EEG_01.edf,,68.796,CZ,CZ@68.796:19.0;FZ@68.796:14.9,2,0.098675,1,5.4914,8.1194
S01_009_EEG_01.edf,,69.172,FP1,F7@69.168:18.0;F3@69.172:17.6;FP1@69.172:23.8;O1@69.172:19.7;FZ@69.176:17.1;O2@69.176:19.0;F4@69.200:16.2,7,0.043651,1,10.5264,6.3448
S01_009_EEG_01.edf,,69.368,FP2,FP2@69.368:21.3;F8@69.392:19.8,2,0.077283,-1,7.6138,6.855
S01_009_EEG_01.edf,,69.5,FP1,C4@69.496:17.5;F7@69.500:22.2;FP1@69.500:31.5;P4@69.500:20.8;C3@69.524:20.4;T7@69.528:22.4,6,0.19245,-1,12.4861,6.496
S01_009_EEG_01.edf,,69.604,P7,P3@69.600:20.5;P7@69.604:23.8,2,0.150772,1,7.0562,7.6975
S01_009_EEG_01.edf,,69.852,F8,C3@69.816:15.5;F8@69.852:21.0;FP2@69.852:18.3,3,0.131239,-1,13.552,6.1863
S01_009_EEG_01.edf,,69.86,T7,F4@69.852:11.6;T7@69.860:19.6,2,0.071268,1,8.9628,7.076
S01_009_EEG_01.edf,,69.944,F7,F7@69.944:25.0;C4@69.972:13.4,2,0.064473,1,14.4437,7.9922
S01_009_EEG_01.edf,,70.12,P7,F3@70.076:15.2;F4@70.096:16.8;FZ@70.096:22.4;P7@70.120:22.7;P3@70.144:19.1,5,0.129227,-1,7.0562,7.0792
S01_009_EEG_01.edf,,70.224,P4,C4@70.224:14.9;P4@70.224:25.8,2,0.288223,-1,7.0357,7.8029
S01_009_EEG_01.edf,,72.392,P4,C3@72.392:18.6;P4@72.392:22.0;C4@72.396:17.2,3,0.08693,-1,8.1163,7.4364
S01_009_EEG_01.edf,,72.396,T8,P8@72.392:15.8;T8@72.396:18.1,2,0.094893,1,8.8496,7.7098
S01_009_EEG_01.edf,,72.496,P7,P7@72.496:25.4;T7@72.496:22.4,2,0.10901,-1,8.3324,6.6135
S01_009_EEG_01.edf,,72.64,P3,P3@72.640:25.6;P4@72.644:25.1;F3@72.648:18.0;FZ@72.652:18.9;C3@72.676:23.0,5,0.383121,-1,8.8161,6.6753
S01_009_EEG_01.edf,,72.732,F4,O2@72.700:20.8;F4@72.732:24.3;P7@72.760:19.6,3,0.178168,1,7.0312,7.6966
S01_009_EEG_01.edf,,73.028,P4,C3@73.004:21.8;P3@73.024:21.8;C4@73.028:23.2;P4@73.028:26.6;P8@73.028:17.6,5,0.056347,1,12.5965,11.5514
S01_009_EEG_01.edf,,73.076,FP2,FP2@73.076:20.5;PZ@73.076:17.9,2,0.205427,-1,13.1218,6.4515
S01_009_EEG_01.edf,,73.364,F7,T8@73.280:17.8;P8@73.308:28.1;P4@73.332:37.1;F3@73.336:21.1;P7@73.356:25.9;T7@73.360:43.6;F7@73.364:49.6;PZ@73.364:35.6;O2@73.368:32.4;CZ@73.396:29.7,10,0.448651,-1,18.9906,9.8461
S01_009_EEG_01.edf,,73.496,P4,C4@73.460:36.2;P8@73.472:27.7;P3@73.488:36.2;FP1@73.492:36.1;O1@73.492:35.8;P4@73.496:37.0,6,0.146587,1,12.5965,7.3982
S01_009_EEG_01.edf,,73.564,PZ,CZ@73.564:37.4;PZ@73.564:40.1,2,0.038825,-1,9.2179,6.4216
S01_009_EEG_01.edf,,73.728,P4,F7@73.724:42.1;T7@73.724:25.1;C4@73.728:47.0;F3@73.728:35.2;FP1@73.728:51.1;O2@73.728:38.8;P4@73.728:55.1;P8@73.728:36.7;CZ@73.736:19.5;FZ@73.760:26.5,10,0.373979,1,12.5965,14.8927
S01_009_EEG_01.edf,,73.84,P3,T8@73.832:30.4;F8@73.836:27.0;PZ@73.836:20.5;C3@73.840:35.6;P3@73.840:48.9;FP2@73.876:34.6,6,0.084938,-1,12.1478,11.5682
S01_009_EEG_01.edf,,73.968,O1,CZ@73.944:24.4;F4@73.944:30.7;FZ@73.944:33.0;O2@73.944:28.7;P7@73.944:37.2;C4@73.948:36.1;O1@73.968:42.9;FP1@73.972:26.2,8,0.019996,-1,11.6006,10.0674
S01_009_EEG_01.edf,,74.124,CZ,C4@74.124:31.2;CZ@74.124:33.9;PZ@74.128:32.9;T7@74.128:32.3;F7@74.132:29.3;P4@74.132:30.1,6,0.039646,1,10.0149,12.5313
S01_009_EEG_01.edf,,74.248,T8,P8@74.244:25.5;T8@74.248:32.1,2,0.0061,1,10.7518,8.4331
S01_009_EEG_01.edf,,74.344,O2,PZ@74.288:34.0;P3@74.292:37.1;FP1@74.296:29.2;F7@74.332:26.2;P4@74.332:39.5;F8@74.336:29.2;O2@74.344:40.4;FP2@74.372:25.5,8,0.023628,-1,12.9811,7.2345
S01_009_EEG_01.edf,,74.488,O1,O1@74.488:49.7;O2@74.508:37.7;F4@74.512:27.2;FZ@74.512:23.2;P3@74.532:33.1,5,0.028939,-1,12.8632,8.7092
S01_009_EEG_01.edf,,74.612,CZ,P7@74.584:41.5;T7@74.588:27.8;PZ@74.592:39.1;C3@74.600:26.0;CZ@74.612:41.7;P4@74.620:31.4;FP1@74.624:34.0;C4@74.652:28.7;F8@74.680:26.4,9,0.020211,1,10.0149,17.4928
S01_009_EEG_01.edf,,74.716,F7,O1@74.696:40.4;O2@74.696:38.5;F7@74.716:43.0,3,0.025727,1,11.6862,8.6867
S01_009_EEG_01.edf,,74.896,O2,C3@74.788:42.6;P3@74.792:35.6;F3@74.800:38.7;FP1@74.800:35.3;C4@74.808:36.5;P4@74.808:44.2;P8@74.808:42.7;T8@74.808:26.6;T7@74.848:28.3;PZ@74.852:26.1;F7@74.880:32.8;O2@74.896:53.5;CZ@74.916:29.2;O1@74.940:33.2;F4@74.944:15.2;FZ@74.944:27.1;C3@74.956:37.2;P3@74.960:41.9;F3@75.004:39.9;T8@75.012:28.3;PZ@75.020:31.0,16,0.216901,1,12.9811,7.245
S01_009_EEG_01.edf,,75.108,O1,O2@75.084:47.0;P8@75.084:44.9;F4@75.104:29.6;CZ@75.108:24.4;O1@75.108:48.4;FZ@75.112:31.5;FP1@75.128:29.6;P7@75.152:37.7;P3@75.156:44.1;C4@75.180:30.7;F8@75.200:31.6;P4@75.204:37.4;F7@75.208:24.2,13,0.083455,1,12.8632,6.5238
S01_009_EEG_01.edf,,75.292,O1,F4@75.264:32.5;FP2@75.264:39.1;O2@75.264:49.7;FZ@75.268:32.9;O1@75.292:51.3;PZ@75.292:34.3;F3@75.300:37.5;FP1@75.308:33.9;CZ@75.316:23.0;P8@75.356:45.1;P4@75.380:31.4;C3@75.384:35.6;C4@75.408:37.1,13,0.067026,1,12.8632,9.8031
S01_009_EEG_01.edf,,75.492,P3,P3@75.492:35.4;O1@75.500:28.2,2,0.003349,1,11.0786,9.1291
S01_009_EEG_01.edf,,75.58,F7,P7@75.532:23.3;F7@75.580:29.6;T7@75.580:25.3,3,0.108426,-1,13.387,7.5556
S01_009_EEG_01.edf,,75.656,C3,P8@75.624:26.9;C3@75.656:36.3;T8@75.656:26.4;F8@75.664:27.4;P3@75.664:35.3;O1@75.668:29.1,6,0.016181,1,10.2591,11.408
S01_009_EEG_01.edf,,75.808,C4,C3@75.808:37.4;C4@75.808:40.3;P4@75.808:34.1,3,0.04332,1,10.508,12.3291
S01_009_EEG_01.edf,,75.96,P4,F8@75.928:30.3;FP2@75.956:27.8;PZ@75.956:29.8;FP1@75.960:27.7;O2@75.960:24.6;P4@75.960:39.5;P3@75.996:28.6,7,0.031456,1,10.5014,8.192
S01_009_EEG_01.edf,,76.076,F7,T7@76.072:20.7;F7@76.076:28.3;C4@76.080:27.9;F3@76.080:23.3;FZ@76.084:21.4,5,0.018087,-1,10.912,8.3839
S01_009_EEG_01.edf,,76.156,P3,C3@76.148:21.0;P3@76.156:29.4;PZ@76.156:29.3,3,0.025602,1,12.0886,7.9828
S01_009_EEG_01.edf,,76.36,O1,C3@76.320:19.0;F3@76.320:24.3;O1@76.360:32.7,3,0.014277,1,14.8358,8.382
S01_009_EEG_01.edf,,76.452,O2,P8@76.424:29.8;F7@76.452:21.6;O2@76.452:48.3;P4@76.452:35.6;FP1@76.456:33.8;CZ@76.472:26.3;PZ@76.476:26.0,7,0.011918,1,13.4958,9.2877
S01_009_EEG_01.edf,,76.592,P8,P3@76.532:35.8;F4@76.536:27.8;F8@76.536:33.0;FP2@76.536:40.4;O1@76.536:46.1;P7@76.536:32.6;C4@76.556:20.2;C3@76.560:30.8;T8@76.564:28.2;FZ@76.588:35.4;P8@76.592:54.7,11,0.496613,-1,12.5222,12.8629
S01_009_EEG_01.edf,,76.76,O2,F3@76.704:35.2;CZ@76.708:33.6;P7@76.716:33.0;T8@76.728:28.7;PZ@76.752:38.0;P4@76.756:37.4;O1@76.760:50.4;O2@76.760:52.8;F7@76.796:34.0;FP1@76.796:41.0;P3@76.800:44.0;F4@76.804:28.5;F8@76.804:39.5;FP2@76.808:45.2,14,0.008799,-1,13.4958,8.23
S01_009_EEG_01.edf,,77.156,O1,FZ@76.896:25.2;PZ@76.920:37.0;O1@76.932:49.1;P3@76.956:41.4;F3@76.972:35.4;FP1@76.972:45.0;C4@76.976:38.4;F7@76.976:43.1;P4@76.976:56.7;T7@76.976:32.4;O2@76.980:54.2;P8@76.980:37.4;FP2@77.020:42.3;CZ@77.064:32.2;C3@77.068:36.5;PZ@77.104:37.0;F4@77.112:33.7;F8@77.112:22.9;FZ@77.112:29.0;P7@77.120:51.0;T7@77.148:30.1;P3@77.152:45.6;O1@77.156:59.8;T8@77.184:30.0,19,0.008072,1,14.9744,8.7891
S01_009_EEG_01.edf,,77.288,P7,O2@77.256:54.4;FP1@77.260:42.7;P8@77.260:43.7;F4@77.288:42.0;P7@77.288:57.4;F3@77.292:30.1;CZ@77.320:35.9;FZ@77.320:35.7;O1@77.320:52.7;P3@77.320:47.3;FP2@77.324:53.2;P4@77.328:53.5;F8@77.332:50.9;PZ@77.368:40.0,14,0.023054,1,13.1805,9.3356
S01_009_EEG_01.edf,,77.432,O2,O2@77.432:58.2;F7@77.452:40.5;FP1@77.460:46.0;F3@77.468:30.3;C3@77.496:33.8;P3@77.496:55.4;F4@77.500:36.9;F8@77.500:49.5;FP2@77.500:54.3;O1@77.500:56.6;P7@77.500:34.5;FZ@77.504:42.1;CZ@77.508:38.9;P4@77.512:48.9;P8@77.512:36.5;C4@77.516:42.9,16,0.017277,1,13.4958,11.8324
S01_009_EEG_01.edf,,77.588,PZ,T8@77.584:26.8;PZ@77.588:47.2,2,0.154458,1,10.3567,12.7284
S01_009_EEG_01.edf,,77.66,P3,P3@77.660:48.4;CZ@77.668:33.5;C3@77.708:36.4;C4@77.712:31.8;P4@77.712:35.3;F7@77.716:33.8;O2@77.740:37.7;T7@77.740:44.0;P7@77.744:33.3,9,0.092601,1,13.1853,6.0624
S01_009_EEG_01.edf,,77.836,O1,P3@77.832:29.1;T8@77.832:23.0;O1@77.836:39.7;F8@77.840:23.0;PZ@77.840:34.4;FP1@77.848:25.1;F3@77.876:21.1;F4@77.912:23.9;FP2@77.912:28.3;FZ@77.912:26.8;O2@77.912:32.7,11,0.000324,1,16.3477,6.9794
S01_009_EEG_01.edf,,78.0,P3,C4@77.968:37.8;O1@78.000:44.7;P3@78.000:47.3;T8@78.004:30.4;P8@78.008:31.7;CZ@78.024:22.7;PZ@78.024:31.3;F8@78.028:28.6;P4@78.056:35.9;T7@78.056:28.8;F7@78.060:27.1;F4@78.076:19.6;FZ@78.076:25.9;C3@78.080:32.1;P7@78.084:40.8,15,0.00093,1,14.3824,12.6364
S01_009_EEG_01.edf,,78.16,P3,P3@78.160:44.6;FP1@78.172:34.5;FP2@78.172:32.7;C4@78.180:37.8;P8@78.184:28.3;CZ@78.188:25.1;T8@78.188:30.5;PZ@78.192:27.5;F8@78.196:29.3;F3@78.212:25.5,10,0.008771,1,14.3824,10.0502
S01_009_EEG_01.edf,,78.38,P7,T8@78.372:38.2;C4@78.376:40.3;PZ@78.376:25.4;O1@78.380:47.4;P7@78.380:51.6;F3@78.384:16.0;F4@78.384:27.9;FZ@78.416:23.0;F8@78.420:28.6;FP2@78.420:25.8;P3@78.424:45.2;C3@78.428:30.1;P4@78.432:27.4,13,0.104754,-1,12.1993,10.3966
S01_009_EEG_01.edf,,78.664,O1,CZ@78.556:22.4;T7@78.564:35.4;P7@78.588:42.1;C3@78.596:30.0;F4@78.632:21.8;P3@78.632:40.2;FZ@78.636:26.6;F7@78.660:33.6;O2@78.660:42.9;PZ@78.660:44.2;F3@78.664:23.0;FP1@78.664:34.6;FP2@78.664:42.0;O1@78.664:50.8;F8@78.668:36.6,15,0.331902,1,16.3152,8.1813
S01_009_EEG_01.edf,,78.736,P4,C4@78.736:29.7;P4@78.736:46.1;T7@78.736:31.3;C3@78.756:30.5;P7@78.756:44.5,5,0.083183,-1,11.3877,10.4994
S01_009_EEG_01.edf,,78.84,O1,PZ@78.828:45.0;F4@78.836:28.0;F7@78.836:31.5;FP1@78.836:45.8;O2@78.836:39.9;F3@78.840:36.8;F8@78.840:32.7;FP2@78.840:44.2;FZ@78.840:36.0;O1@78.840:68.2;P3@78.840:58.9;CZ@78.844:31.0,12,0.047141,1,16.3152,14.9504
S01_009_EEG_01.edf,,79.016,O1,C3@78.984:30.3;PZ@79.008:44.0;F7@79.012:36.9;F8@79.012:35.0;FP1@79.012:50.5;O2@79.012:43.4;F3@79.016:38.3;F4@79.016:32.7;FP2@79.016:50.2;O1@79.016:51.7;P3@79.016:39.2;P4@79.016:50.8;FZ@79.020:36.1;P7@79.020:33.6;CZ@79.024:25.4,15,0.058082,1,16.3152,13.8033
S01_009_EEG_01.edf,,79.272,P3,F7@79.264:22.7;C3@79.268:24.1;P3@79.272:37.8;F3@79.280:23.0;FP1@79.284:30.0;O2@79.308:24.6;PZ@79.336:30.5;T8@79.340:22.1;F8@79.344:30.5;FP2@79.344:32.1;P7@79.360:27.7;CZ@79.364:25.1,12,0.016629,1,13.6336,10.2725
S01_009_EEG_01.edf,,79.472,P3,C3@79.472:19.2;P3@79.472:36.6,2,0.016629,1,13.6336,8.5908
S01_009_EEG_01.edf,,79.548,O2,PZ@79.504:31.9;C4@79.516:32.5;F7@79.516:25.7;T8@79.524:20.5;CZ@79.532:23.2;FP1@79.544:34.7;O2@79.548:38.6,7,0.005421,-1,11.685,7.8774
S01_009_EEG_01.edf,,79.64,P4,F8@79.636:27.2;FP2@79.636:36.8;P4@79.640:43.2;PZ@79.664:33.7;T7@79.672:26.3;P8@79.680:34.7;C3@79.684:21.9;F4@79.700:20.1;F3@79.704:23.2;FP1@79.704:34.2;FZ@79.704:25.5;O1@79.704:28.2;O2@79.704:40.9,13,0.021818,1,11.3877,10.4701
S01_009_EEG_01.edf,,79.76,F7,C4@79.760:31.2;F7@79.760:35.0;F8@79.792:27.5;P3@79.824:29.9;PZ@79.832:30.3;P4@79.836:34.4;P7@79.836:28.8;T7@79.836:28.6;P8@79.860:32.1,9,0.055058,-1,9.4646,9.1239
S01_009_EEG_01.edf,,79.924,O2,F3@79.924:21.4;O2@79.924:51.5;FP1@79.928:29.9;FZ@79.932:21.4;F4@79.956:23.4;F8@79.960:33.8;FP2@79.960:34.0;C3@79.980:19.5,8,0.145839,1,11.685,9.6566
S01_009_EEG_01.edf,,80.084,O1,P4@80.052:30.8;PZ@80.076:25.8;F7@80.080:23.0;P3@80.080:39.0;FP1@80.084:31.2;O1@80.084:52.5;F3@80.088:34.5;O2@80.088:41.8;CZ@80.092:21.2;P7@80.116:32.9;FP2@80.120:35.4;P8@80.124:25.6,12,0.069422,1,13.3833,13.8497
S01_009_EEG_01.edf,,80.188,F8,F8@80.188:32.0;T8@80.188:26.9,2,0.010082,1,13.1139,7.2164
S01_009_EEG_01.edf,,80.232,FZ,F4@80.228:31.3;FZ@80.232:35.6,2,0.024226,1,8.4206,12.0727
S01_009_EEG_01.edf,,80.352,O1,P3@80.316:36.3;P8@80.340:30.0;T8@80.340:26.9;O1@80.352:44.1;F3@80.360:25.5,5,0.022589,1,13.3833,6.0632
S01_009_EEG_01.edf,,80.58,C3,C3@80.580:19.4;C4@80.604:16.3,2,0.120967,1,7.1674,6.3434
S01_009_EEG_01.edf,,80.6,O1,P3@80.540:32.4;F7@80.548:37.0;O2@80.584:40.0;P4@80.584:25.0;P8@80.584:36.0;FZ@80.592:24.8;O1@80.600:43.5;P7@80.600:34.4,8,0.007814,1,13.3833,7.0517
S01_009_EEG_01.edf,,80.676,FP1,FP1@80.676:43.4;FP2@80.676:36.8;P3@80.704:31.5;F8@80.712:31.4;T8@80.736:28.1;PZ@80.740:31.2,6,0.0651,-1,12.7234,6.7173
S01_009_EEG_01.edf,,80.94,O1,F4@80.860:24.5;P7@80.860:37.3;FZ@80.868:26.4;F3@80.872:27.6;P8@80.872:31.2;P3@80.880:29.6;FP2@80.888:28.9;FP1@80.896:31.2;O2@80.896:35.8;O1@80.940:40.8;T8@80.960:23.6;PZ@80.964:24.8;F8@80.968:24.6;P4@80.980:24.3;CZ@80.984:23.4,15,0.01792,1,13.3833,6.8808
S01_009_EEG_01.edf,,81.036,P8,P8@81.036:33.0;F3@81.064:24.8;FP1@81.064:29.5;P7@81.076:31.9,4,0.006741,1,9.8384,6.6685
S01_009_EEG_01.edf,,81.336,P8,T8@81.284:23.3;O1@81.328:32.0;F3@81.332:20.0;F4@81.332:16.9;FZ@81.332:21.0;O2@81.332:37.5;P8@81.336:38.0,7,0.061339,-1,10.7055,8.0507
S01_009_EEG_01.edf,,81.444,FP1,F7@81.444:21.8;FP1@81.444:23.4,2,0.001683,1,12.4386,7.2278
S01_009_EEG_01.edf,,81.612,O2,O2@81.612:34.7;P8@81.612:33.4,2,0.001417,1,12.8173,8.8469
S01_009_EEG_01.edf,,81.7,O1,F4@81.668:23.9;F8@81.668:32.0;C4@81.688:24.7;T8@81.692:32.6;C3@81.696:20.3;P3@81.696:32.8;O1@81.700:44.0;P7@81.700:37.5;FP2@81.704:33.5;F3@81.708:29.6;FZ@81.708:26.7;P4@81.716:26.3;T7@81.724:23.3;FP1@81.744:35.7;F7@81.748:29.3;O2@81.788:37.8;P8@81.788:33.4,17,0.018452,1,15.0305,9.5072
